"Survey Year","Trip identifier","Vessel name","Trip start date","Trip end date","GMA","PFMA","Set number","Set date","Start latitude","Start longitude","End latitude","End longitude","Bottom depth (m)","Tow duration (min)","Distance towed (m)","Vessel speed (m/min)","Trawl door spread (m)","Trawl mouth opening height (m)"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","69","2006-06-01","48.782833","-126.567666","48.788833","-126.592000","446.000000",29,"1900.000","98.33530","64.30","3.7"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","70","2006-06-01","48.862833","-126.518000","48.848833","-126.513833","202.000000",20,"1500.000","90.00180","64.30","3.7"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","71","2006-06-01","48.808833","-126.423166","48.800333","-126.407166","207.500000",23,"1600.000","80.00160","64.30","4.2"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","72","2006-06-01","48.820500","-126.315000","48.832666","-126.329333","163.000000",22,"1700.000","90.00180","64.30","3.6"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","73","2006-06-01","48.823333","-126.327000","48.810000","-126.315666","167.000000",23,"1700.000","93.33520","64.30","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","74","2006-06-02","48.942666","-126.526666","48.952833","-126.544333","277.000000",19,"1700.000","95.00190","61.50","3.4"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","75","2006-06-02","48.868833","-126.394333","48.881500","-126.412666","159.000000",21,"1900.000","93.33520","67.60","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","76","2006-06-02","48.972833","-126.473500","48.986666","-126.482833","152.000000",20,"1600.000","93.33520","63.80","3.4"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","77","2006-06-02","49.021666","-126.342500","49.036833","-126.357333","118.500000",22,"1900.000","90.00180","65.40","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","78","2006-06-02","49.060333","-126.307666","49.070833","-126.329500","98.000000",21,"1900.000","101.66870","64.30","3.6"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","79","2006-06-02","49.181333","-126.244500","49.174000","-126.224666","49.000000",21,"1600.000","95.00190","64.30","3.9"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","80","2006-06-03","49.066000","-126.444500","49.066666","-126.468500","127.000000",23,"1700.000","86.66840","69.50","3.6"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","81","2006-06-03","49.014500","-126.579500","49.016166","-126.606333","175.000000",24,"1900.000","90.00180","62.40","3.6"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","82","2006-06-03","48.995833","-126.657500","48.994333","-126.637333","242.000000",21,"1400.000","76.66820","62.10","4.1"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","83","2006-06-03","48.988000","-126.773833","48.997500","-126.798333","370.000000",27,"2000.000","90.00180","69.20","3.7"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","124","84","2006-06-03","49.016000","-126.781000","49.006666","-126.757666","268.000000",26,"2000.000","98.33530","64.30","3.7"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","124","85","2006-06-03","49.007333","-126.737500","48.999666","-126.718166","239.000000",23,"1600.000","98.33530","64.30","3.7"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","124","86","2006-06-03","49.026500","-126.743666","49.014833","-126.725000","201.500000",26,"1900.000","90.00180","64.30","3.8"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","87","2006-06-03","49.083500","-126.584833","49.086000","-126.560000","129.000000",24,"1800.000","93.33520","64.30","3.6"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","124","88","2006-06-04","49.090500","-126.851333","49.075833","-126.843666","211.000000",21,"1700.000","86.66840","66.10","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","124","89","2006-06-04","49.124166","-126.744166","49.123833","-126.769166","139.000000",23,"1800.000","93.33520","66.60","3.6"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","124","90","2006-06-04","49.094833","-126.709000","49.083666","-126.691500","143.000000",23,"1700.000","93.33520","67.10","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","91","2006-06-04","49.089666","-126.536000","49.085166","-126.514000","129.000000",22,"1600.000","90.00180","67.50","3.6"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","92","2006-06-04","49.138333","-126.383833","49.152666","-126.400500","91.500000",23,"2000.000","90.00180","62.40","3.7"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","93","2006-06-04","49.189000","-126.410666","49.201500","-126.426166","82.000000",23,"1700.000","98.33530","64.30","3.9"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","94","2006-06-04","49.188166","-126.589333","49.185833","-126.613500","114.000000",23,"1800.000","95.00190","64.30","3.9"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","95","2006-06-04","49.217333","-126.543833","49.208666","-126.526000","101.500000",22,"1600.000","90.00180","64.30","3.8"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","96","2006-06-05","49.223000","-126.462000","49.215000","-126.441333","82.000000",22,"1700.000","93.33520","61.00","3.9"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","97","2006-06-05","49.205833","-126.805333","49.189333","-126.809000","132.000000",23,"1800.000","90.00180","66.60","3.7"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","98","2006-06-05","49.143833","-126.884333","49.158500","-126.903166","185.000000",26,"2100.000","93.33520","66.50","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","99","2006-06-05","49.197666","-126.893000","49.213666","-126.904833","159.000000",23,"1900.000","93.33520","66.80","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","100","2006-06-05","49.284666","-126.918500","49.268333","-126.915833","145.500000",24,"1800.000","93.33520","64.30","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","101","2006-06-05","49.259833","-127.018666","49.265666","-127.046833","171.000000",25,"2100.000","95.00190","64.30","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","102","2006-06-05","49.266833","-127.123833","49.275500","-127.141833","334.000000",26,"1600.000","80.00160","64.30","3.4"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","103","2006-06-05","49.358333","-126.790833","49.373166","-126.804666","103.000000",22,"1900.000","93.33520","64.30","3.9"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","104","2006-06-06","49.328833","-127.206000","49.345000","-127.223833","359.000000",31,"2200.000","95.00190","67.70","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","105","2006-06-06","49.375333","-127.254333","49.391166","-127.262166","381.000000",27,"1800.000","86.66840","68.60","3.4"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","106","2006-06-06","49.386833","-127.246833","49.402500","-127.260333","290.000000",27,"2000.000","98.33530","66.10","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","107","2006-06-06","49.492166","-127.211833","49.508166","-127.215166","156.000000",21,"1800.000","90.00180","63.40","3.8"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","108","2006-06-06","49.447000","-127.029833","49.435833","-127.014166","128.500000",23,"1600.000","83.33500","64.30","3.6"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","109","2006-06-06","49.330666","-127.015666","49.346666","-127.023333","137.000000",22,"1800.000","101.66870","64.30","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","111","2006-06-07","49.612500","-127.381666","49.617666","-127.400000","363.000000",21,"1400.000","83.33500","52.30","3.9"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","112","2006-06-07","49.574166","-127.271666","49.558666","-127.260666","160.500000",23,"1900.000","93.33520","64.90","3.4"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","113","2006-06-07","49.551000","-127.149833","49.565500","-127.160666","132.000000",22,"1700.000","95.00190","66.60","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","114","2006-06-07","49.614666","-127.201333","49.627333","-127.213500","129.000000",22,"1600.000","93.33520","65.90","3.6"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","115","2006-06-07","49.632833","-127.171000","49.617833","-127.171833","121.000000",22,"1600.000","95.00190","66.40","3.8"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","126","116","2006-06-08","49.921666","-127.511666","49.920833","-127.487166","64.000000",21,"1700.000","86.66840","64.30","3.4"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","126","117","2006-06-08","49.950833","-127.738000","49.966500","-127.740833","148.000000",23,"1700.000","98.33530","64.40","3.8"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","127","118","2006-06-08","50.368500","-128.467500","50.380166","-128.480500","380.000000",21,"1600.000","101.66870","64.30","3.2"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","127","119","2006-06-08","50.373833","-128.429333","50.362000","-128.410000","220.500000",24,"1900.000","95.00190","64.30","3.3"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","127","121","2006-06-09","50.346666","-128.418666","50.343833","-128.395333","320.000000",24,"1700.000","86.66840","66.40","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","127","122","2006-06-09","50.436833","-128.497333","50.448166","-128.514666","213.000000",21,"1700.000","93.33520","64.30",NA
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","05","127","124","2006-06-09","50.512500","-128.386666","50.525500","-128.401333","161.000000",22,"1800.000","90.00180","65.70","3.4"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","127","125","2006-06-09","50.419333","-128.210000","50.431833","-128.224833","121.000000",21,"1700.000","93.33520","64.30","3.7"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","127","126","2006-06-09","50.359166","-128.069833","50.373000","-128.068000","73.000000",18,"1500.000","83.33500","64.30","3.9"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","127","127","2006-06-09","50.127833","-128.010166","50.118000","-128.000000","107.000000",14,"1300.000","101.66870","64.30","3.8"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","126","129","2006-06-10","49.963333","-127.625833","49.970500","-127.644666","80.000000",19,"1500.000","90.00180","61.00","3.9"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","126","130","2006-06-10","49.850333","-127.681833","49.866166","-127.680166","170.000000",23,"1800.000","86.66840","68.20","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","126","131","2006-06-10","49.803333","-127.649666","49.818166","-127.652333","164.500000",22,"1600.000","83.33500","64.10","3.8"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","134","2006-06-12","49.683666","-127.335166","49.696666","-127.333333","134.000000",19,"1400.000","90.00180","64.30","3.2"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","135","2006-06-12","49.640666","-127.328666","49.632500","-127.345833","148.000000",19,"1500.000","95.00190","64.30","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","136","2006-06-12","49.542333","-127.169333","49.556833","-127.175500","137.000000",21,"1600.000","90.00180","64.30","3.6"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","137","2006-06-12","49.467666","-127.186166","49.453666","-127.180833","156.000000",19,"1600.000","98.33530","64.30",NA
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","138","2006-06-12","49.436000","-127.244833","49.447166","-127.254833","250.000000",18,"1400.000","93.33520","64.30","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","139","2006-06-13","49.524666","-126.764166","49.516166","-126.778833","50.000000",16,"1400.000","86.66840","64.30","3.9"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","140","2006-06-13","49.496666","-126.967666","49.482666","-126.958666","107.000000",19,"1600.000","83.33500","64.30","3.6"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","141","2006-06-13","49.580500","-127.047666","49.595166","-127.057000","105.500000",21,"1700.000","93.33520","64.30","3.6"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","142","2006-06-13","49.354000","-127.169833","49.340333","-127.155333","178.500000",23,"1800.000","83.33500","64.30","3.7"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","143","2006-06-13","49.312666","-127.178500","49.326000","-127.191666","301.500000",24,"1700.000","86.66840","64.30","3.4"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","144","2006-06-13","49.300666","-127.178500","49.291000","-127.163666","400.000000",19,"1500.000","101.66870","64.30","3.3"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","145","2006-06-13","49.284666","-127.058666","49.272833","-127.040833","170.500000",22,"1800.000","98.33530","64.30","3.8"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","146","2006-06-13","49.250333","-127.000166","49.241333","-126.982166","174.000000",23,"1600.000","80.00160","64.30","3.4"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","147","2006-06-13","49.313500","-126.916666","49.302666","-126.901000","143.500000",21,"1600.000","93.33520","64.30","3.7"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","148","2006-06-14","49.304500","-126.707000","49.316833","-126.723000","106.000000",20,"1700.000","93.33520","64.30","3.6"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","149","2006-06-14","49.218666","-126.971000","49.227833","-126.989833","185.000000",22,"1700.000","90.00180","66.30","3.6"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","150","2006-06-14","49.185500","-126.897166","49.172166","-126.882833","165.000000",24,"1800.000","83.33500","68.20","3.4"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","125","151","2006-06-14","49.163333","-126.915833","49.175833","-126.929333","192.000000",23,"1700.000","76.66820","67.00","3.6"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","04","124","152","2006-06-14","49.053500","-126.818666","49.040666","-126.805333","223.500000",24,"1700.000","90.00180","64.30","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","153","2006-06-14","49.266333","-126.447166","49.275166","-126.462333","61.500000",17,"1400.000","105.00210","64.30","4.0"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","154","2006-06-15","49.094500","-126.490666","49.080500","-126.480666","124.000000",22,"1700.000","86.66840","68.50","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","155","2006-06-15","49.004500","-126.632166","48.996166","-126.609166","259.000000",26,"2000.000","76.66820","64.30","3.7"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","156","2006-06-15","48.978666","-126.693000","48.983666","-126.722500","317.000000",25,"2200.000","93.33520","67.00","3.4"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","157","2006-06-15","48.867000","-126.435500","48.870166","-126.459833","166.000000",22,"1800.000","86.66840","66.40","3.8"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","158","2006-06-15","48.771666","-126.442666","48.778333","-126.415333","299.500000",26,"2100.000","101.66870","64.30","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","159","2006-06-15","48.732500","-126.504666","48.721666","-126.480166","531.500000",29,"2100.000","83.33500","64.30","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","160","2006-06-15","48.839833","-126.164500","48.854666","-126.174333","113.000000",19,"1700.000","101.66870","64.30","3.7"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","161","2006-06-16","49.047333","-126.091166","49.037500","-126.078333","54.000000",18,"1400.000","71.66810","54.20","4.0"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","162","2006-06-16","49.052666","-126.218500","49.043666","-126.198833","71.000000",22,"1700.000","80.00160","60.30","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","163","2006-06-16","49.023833","-126.254666","49.036333","-126.271833","92.500000",22,"1800.000","83.33500","65.40","3.5"
2006,"61986","W. E. RICKER","2006-05-23","2006-06-19","03","124","164","2006-06-16","49.024333","-126.297666","49.014666","-126.295000","106.500000",16,"1100.000","76.66820","68.90","3.6"
